x,y,z
33,71,-2.2155
33,70,-2.1891
33,69,-2.1626
33,68,-2.137
33,67,-2.1122
33,66,-2.0875
33,65,-2.0628
33,64,-2.0381
33,63,-2.0133
33,62,-2.0001
33,61,-2.0001
33,60,-2.0001
33,59,-2.0001
33,58,-2.0001
33,57,-1.1148
33,56,-0.040301
33,55,1.1064
33,54,2.5436
33,53,2.9999
33,52,2.9999
33,51,2.9999
33,50,2.9999
33,49,2.9999
33,48,2.9999
33,47,2.9999
33,46,2.9999
33,45,2.9999
33,44,2.9999
33,43,2.9999
33,42,2.9999
33,41,2.9999
33,40,2.9999
33,39,2.9999
33,38,2.9999
33,37,2.9999
33,36,2.9999
33,35,2.9999
33,34,2.9999
33,33,2.9999
33,32,2.9999
33,31,2.9999
33,30,2.9999
33,29,2.9999
33,28,2.9999
33,27,2.9999
33,26,2.9999
33,25,2.9999
33,24,2.9999
33,23,2.9999
33,22,2.9999
33,21,2.9999
33,20,2.9999
33,19,2.9999
33,18,2.9999
33,17,2.9999
33,16,2.9999
33,15,2.9999
33,14,2.9999
33,13,2.9999
33,12,2.9019
33,11,1.3697
33,10,-0.15087
33,9,-1.6044
33,8,-2.0001
33,7,-2.0001
33,6,-2.0001
33,5,-2.0001
33,4,-2.0001
33,3,-2.0001
33,2,-2.0001
33,1,-2.0001
33,0,-2.0001
34,200,-37.935
34,199,-37.309
34,198,-36.683
34,197,-36.057
34,196,-35.424
34,195,-34.907
34,194,-34.58
34,193,-34.252
34,192,-33.924
34,191,-33.597
34,190,-33.269
34,189,-32.941
34,188,-32.614
34,187,-32.286
34,186,-31.958
34,185,-31.631
34,184,-31.303
34,183,-30.975
34,182,-30.656
34,181,-30.4
34,180,-30.144
34,179,-29.858
34,178,-29.532
34,177,-29.207
34,176,-28.881
34,175,-28.536
34,174,-28.164
34,173,-27.792
34,172,-27.42
34,171,-27.048
34,170,-26.676
34,169,-26.304
34,168,-25.972
34,167,-25.631
34,166,-25.177
34,165,-24.522
34,164,-23.74
34,163,-22.967
34,162,-22.195
34,161,-21.423
34,160,-20.652
34,159,-19.814
34,158,-18.617
34,157,-17.42
34,156,-16.224
34,155,-14.927
34,154,-13.522
34,153,-12.194
34,152,-10.866
34,151,-9.7241
34,150,-8.9308
34,149,-8.5653
34,148,-8.1456
34,147,-7.5313
34,146,-6.917
34,145,-6.3026
34,144,-5.6883
34,143,-5.074
34,142,-5.0001
34,141,-4.8088
34,140,-4.6605
34,139,-4.5717
34,138,-4.3866
34,137,-4.2015
34,136,-4.0164
34,135,-4.0001
34,134,-4.0001
34,133,-3.9194
34,132,-3.676
34,131,-3.5623
34,130,-3.3315
34,129,-3.1007
34,128,-3.0001
34,127,-3.0001
34,126,-3.0001
34,125,-3.0001
34,124,-3.0001
34,123,-3.0001
34,122,-3.0001
34,121,-3.0001
34,120,-3.0001
34,119,-3.0001
34,118,-3.0001
34,117,-3.0001
34,116,-3.0001
34,115,-3.0001
34,114,-3.0001
34,113,-3.0001
34,112,-3.0001
34,111,-3.0001
34,110,-3.0001
34,109,-2.9851
34,108,-2.966
34,107,-2.9469
34,106,-2.9279
34,105,-2.9088
34,104,-2.8898
34,103,-2.8707
34,102,-2.8517
34,101,-2.8326
34,100,-2.8135
34,99,-2.7945
34,98,-2.7754
34,97,-2.7564
34,96,-2.7373
34,95,-2.7182
34,94,-2.6992
34,93,-2.6801
34,92,-2.6611
34,91,-2.642
34,90,-2.6229
34,89,-2.6039
34,88,-2.5848
34,87,-2.5658
34,86,-2.5467
34,85,-2.5276
34,84,-2.5086
34,83,-2.4895
34,82,-2.4705
34,81,-2.4514
34,80,-2.4323
34,79,-2.4133
34,78,-2.3942
34,77,-2.3752
34,76,-2.3561
34,75,-2.33
34,74,-2.3035
34,73,-2.2771
34,72,-2.2506
34,71,-2.2241
34,70,-2.1977
34,69,-2.1719
34,68,-2.1472
34,67,-2.1225
34,66,-2.0978
34,65,-2.073
34,64,-2.0483
34,63,-2.0236
34,62,-2.0001
34,61,-2.0001
34,60,-2.0001
34,59,-2.0001
34,58,-2.0001
34,57,-2.0001
34,56,-1.2258
34,55,0.0426
34,54,1.4798
34,53,2.9999
34,52,2.9999
34,51,2.9999
34,50,2.9999
34,49,2.9999
34,48,2.9999
34,47,2.9999
34,46,2.9999
34,45,2.9999
34,44,2.9999
34,43,2.9999
34,42,2.9999
34,41,2.9999
34,40,2.9999
34,39,2.9999
34,38,2.9999
34,37,2.9999
34,36,2.9999
34,35,2.9999
34,34,2.9999
34,33,2.9999
34,32,2.9999
34,31,2.9999
34,30,2.9999
34,29,2.9999
34,28,2.9999
34,27,2.9999
34,26,2.9999
34,25,2.9999
34,24,2.9999
34,23,2.9999
34,22,2.9999
34,21,2.9999
34,20,2.9999
34,19,2.9999
34,18,2.9999
34,17,2.9999
34,16,2.9999
34,15,2.9999
34,14,2.9999
34,13,2.9999
34,12,2.9999
34,11,2.1761
34,10,0.64388
34,9,-0.88838
34,8,-2.0001
34,7,-2.0001
34,6,-2.0001
34,5,-2.0001
34,4,-2.0001
34,3,-2.0001
34,2,-2.0001
34,1,-2.0001
34,0,-2.0001
35,200,-37.766
35,199,-37.123
35,198,-36.48
35,197,-35.838
35,196,-35.195
35,195,-34.945
35,194,-34.617
35,193,-34.289
35,192,-33.962
35,191,-33.634
35,190,-33.306
35,189,-32.979
35,188,-32.651
35,187,-32.323
35,186,-31.996
35,185,-31.668
35,184,-31.34
35,183,-31.04
35,182,-30.784
35,181,-30.528
35,180,-30.272
35,179,-30.017
35,178,-29.695
35,177,-29.37
35,176,-29.012
35,175,-28.64
35,174,-28.269
35,173,-27.897
35,172,-27.575
35,171,-27.257
35,170,-26.94
35,169,-26.594
35,168,-26.139
35,167,-25.685
35,166,-25.231
35,165,-24.615
35,164,-23.833
35,163,-23.05
35,162,-22.268
35,161,-21.489
35,160,-20.717
35,159,-19.915
35,158,-18.719
35,157,-17.454
35,156,-16.049
35,155,-14.57
35,154,-12.873
35,153,-11.497
35,152,-10.169
35,151,-9.3076
35,150,-8.5143
35,149,-7.8253
35,148,-7.6684
35,147,-7.3335
35,146,-6.7191
35,145,-6.1048
35,144,-5.4905
35,143,-5.0001
35,142,-5.0001
35,141,-4.9449
35,140,-4.7675
35,139,-4.5824
35,138,-4.3973
35,137,-4.2122
35,136,-4.0271
35,135,-4.0001
35,134,-4.0001
35,133,-3.9579
35,132,-3.7271
35,131,-3.4964
35,130,-3.2656
35,129,-3.0348
35,128,-3.0001
35,127,-3.0001
35,126,-3.0001
35,125,-3.0001
35,124,-3.0001
35,123,-3.0001
35,122,-3.0001
35,121,-3.0001
35,120,-3.0001
35,119,-3.0001
35,118,-3.0001
35,117,-3.0001
35,116,-3.0001
35,115,-3.0001
35,114,-3.0001
35,113,-3.0001
35,112,-3.0001
35,111,-3.0001
35,110,-3.0001
35,109,-2.9987
35,108,-2.9796
35,107,-2.9605
35,106,-2.9415
35,105,-2.9224
35,104,-2.9034
35,103,-2.8843
35,102,-2.8653
35,101,-2.8462
35,100,-2.8271
35,99,-2.8081
35,98,-2.789
35,97,-2.77
35,96,-2.7509
35,95,-2.7318
35,94,-2.7128
35,93,-2.6937
35,92,-2.6747
35,91,-2.6556
35,90,-2.6365
35,89,-2.6175
35,88,-2.5984
35,87,-2.5794
35,86,-2.5603
35,85,-2.5412
35,84,-2.5222
35,83,-2.5031
35,82,-2.4841
35,81,-2.465
35,80,-2.4459
35,79,-2.4269
35,78,-2.4078
35,77,-2.3888
35,76,-2.3651
35,75,-2.3386
35,74,-2.3121
35,73,-2.2857
35,72,-2.2592
35,71,-2.2327
35,70,-2.2069
35,69,-2.1822
35,68,-2.1575
35,67,-2.1327
35,66,-2.108
35,65,-2.0833
35,64,-2.0586
35,63,-2.0338
35,62,-2.0091
35,61,-2.0001
35,60,-2.0001
35,59,-2.0001
35,58,-2.0001
35,57,-2.0001
35,56,-2.0001
35,55,-1.0212
35,54,0.41598
35,53,2.5436
35,52,2.9999
35,51,2.9999
35,50,2.9999
35,49,2.9999
35,48,2.9999
35,47,2.9999
35,46,2.9999
35,45,2.9999
35,44,2.9999
35,43,2.9999
35,42,2.9999
35,41,2.9999
35,40,2.9999
35,39,2.9999
35,38,2.9999
35,37,2.9999
35,36,2.9999
35,35,2.9999
35,34,2.9999
35,33,2.9999
35,32,2.9999
35,31,2.9999
35,30,2.9999
35,29,2.9999
35,28,2.9999
35,27,2.9999
35,26,2.9999
35,25,2.9999
35,24,2.9999
35,23,2.9999
35,22,2.9999
35,21,2.9999
35,20,2.9999
35,19,2.9999
35,18,2.9999
35,17,2.9999
35,16,2.9999
35,15,2.9999
35,14,2.9999
35,13,2.9999
35,12,2.9999
35,11,2.9826
35,10,1.4503
35,9,-0.74121
35,8,-2.0001
35,7,-2.0001
35,6,-2.0001
35,5,-2.0001
35,4,-2.0001
35,3,-2.0001
35,2,-2.0001
35,1,-2.0001
35,0,-2.0001
36,200,-37.536
36,199,-36.894
36,198,-36.251
36,197,-35.608
36,196,-35
36,195,-34.982
36,194,-34.654
36,193,-34.326
36,192,-33.999
36,191,-33.671
36,190,-33.343
36,189,-33.016
36,188,-32.688
36,187,-32.36
36,186,-32.033
36,185,-31.705
36,184,-31.423
36,183,-31.167
36,182,-30.912
36,181,-30.656
36,180,-30.4
36,179,-30.144
36,178,-29.858
36,177,-29.496
36,176,-29.178
36,175,-28.861
36,174,-28.543
36,173,-28.225
36,172,-27.908
36,171,-27.556
36,170,-27.102
36,169,-26.648
36,168,-26.193
36,167,-25.739
36,166,-25.284
36,165,-24.707
36,164,-23.925
36,163,-23.143
36,162,-22.361
36,161,-21.579
36,160,-20.796
36,159,-19.972
36,158,-18.564
36,157,-17.158
36,156,-15.753
36,155,-14.213
36,154,-12.516
36,153,-10.82
36,152,-9.6844
36,151,-8.8911
36,150,-8.0978
36,149,-7.3044
36,148,-6.9285
36,147,-6.7715
36,146,-6.5213
36,145,-5.907
36,144,-5.2926
36,143,-5.0001
36,142,-4.9801
36,141,-4.8442
36,140,-4.7451
36,139,-4.5702
36,138,-4.3953
36,137,-4.2204
36,136,-4.0377
36,135,-4.0001
36,134,-3.9962
36,133,-3.8537
36,132,-3.7062
36,131,-3.4304
36,130,-3.1996
36,129,-3.0001
36,128,-3.0001
36,127,-3.0001
36,126,-3.0001
36,125,-3.0001
36,124,-3.0001
36,123,-3.0001
36,122,-3.0001
36,121,-3.0001
36,120,-3.0001
36,119,-3.0001
36,118,-3.0001
36,117,-3.0001
36,116,-3.0001
36,115,-3.0001
36,114,-3.0001
36,113,-3.0001
36,112,-3.0001
36,111,-3.0001
36,110,-3.0001
36,109,-3.0001
36,108,-2.9932
36,107,-2.9741
36,106,-2.9551
36,105,-2.936
36,104,-2.917
36,103,-2.8979
36,102,-2.8788
36,101,-2.8598
36,100,-2.8407
36,99,-2.8217
36,98,-2.8026
36,97,-2.7836
36,96,-2.7645
36,95,-2.7454
36,94,-2.7264
36,93,-2.7073
36,92,-2.6883
36,91,-2.6692
36,90,-2.6501
36,89,-2.6311
36,88,-2.612
36,87,-2.593
36,86,-2.5739
36,85,-2.5548
36,84,-2.5358
36,83,-2.5167
36,82,-2.4977
36,81,-2.4786
36,80,-2.4595
36,79,-2.4405
36,78,-2.4214
36,77,-2.4001
36,76,-2.3737
36,75,-2.3472
36,74,-2.3207
36,73,-2.2943
36,72,-2.2678
36,71,-2.2419
36,70,-2.2171
36,69,-2.1924
36,68,-2.1677
36,67,-2.143
36,66,-2.1182
36,65,-2.0935
36,64,-2.0688
36,63,-2.0441
36,62,-2.0194
36,61,-2.0001
36,60,-2.0001
36,59,-2.0001
36,58,-2.0001
36,57,-2.0001
36,56,-2.0001
36,55,-2.0001
36,54,-0.64785
36,53,1.4798
36,52,2.9999
36,51,2.9999
36,50,2.9999
36,49,2.9999
36,48,2.9999
36,47,2.9999
36,46,2.9999
36,45,2.9999
36,44,2.9999
36,43,2.9999
36,42,2.9999
36,41,2.9999
36,40,2.9999
36,39,2.9999
36,38,2.9999
36,37,2.9999
36,36,2.9999
36,35,2.9999
36,34,2.9999
36,33,2.9999
36,32,2.9999
36,31,2.9999
36,30,2.9999
36,29,2.9999
36,28,2.9999
36,27,2.9999
36,26,2.9999
36,25,2.9999
36,24,2.9999
36,23,2.9999
36,22,2.9999
36,21,2.9999
36,20,2.9999
36,19,2.9999
36,18,2.9999
36,17,2.9999
36,16,2.9999
36,15,2.9999
36,14,2.9999
36,13,2.9999
36,12,2.9999
36,11,2.9999
36,10,1.7588
36,9,-0.74121
36,8,-2.0001
36,7,-2.0001
36,6,-2.0001
36,5,-2.0001
36,4,-2.0001
36,3,-2.0001
36,2,-2.0001
36,1,-2.0001
36,0,-2.0001
37,200,-37.395
37,199,-36.668
37,198,-36.021
37,197,-35.378
37,196,-35
37,195,-35
37,194,-34.691
37,193,-34.364
37,192,-34.036
37,191,-33.708
37,190,-33.381
37,189,-33.053
37,188,-32.725
37,187,-32.398
37,186,-32.07
37,185,-31.807
37,184,-31.551
37,183,-31.295
37,182,-31.04
37,181,-30.784
37,180,-30.528
37,179,-30.236
37,178,-30
37,177,-29.828
37,176,-29.511
37,175,-29.193
37,174,-28.876
37,173,-28.519
37,172,-28.065
37,171,-27.61
37,170,-27.156
37,169,-26.701
37,168,-26.247
37,167,-25.793
37,166,-25.338
37,165,-24.8
37,164,-24.018
37,163,-23.236
37,162,-22.453
37,161,-21.671
37,160,-20.814
37,159,-19.696
37,158,-18.268
37,157,-16.863
37,156,-15.457
37,155,-13.855
37,154,-12.159
37,153,-10.451
37,152,-9.3493
37,151,-8.4746
37,150,-7.6813
37,149,-6.8879
37,148,-6.1886
37,147,-6.0316
37,146,-5.8747
37,145,-5.7091
37,144,-5.0948
37,143,-4.967
37,142,-4.8312
37,141,-4.6953
37,140,-4.595
37,139,-4.5226
37,138,-4.3503
37,137,-4.1754
37,136,-4.0005
37,135,-4.0001
37,134,-3.8776
37,133,-3.7351
37,132,-3.5926
37,131,-3.4501
37,130,-3.1784
37,129,-3.0001
37,128,-3.0001
37,127,-3.0001
37,126,-3.0001
37,125,-3.0001
37,124,-3.0001
37,123,-3.0001
37,122,-3.0001
37,121,-3.0001
37,120,-3.0001
37,119,-3.0001
37,118,-3.0001
37,117,-3.0001
37,116,-3.0001
37,115,-3.0001
37,114,-3.0001
37,113,-3.0001
37,112,-3.0001
37,111,-3.0001
37,110,-3.0001
37,109,-3.0001
37,108,-3.0001
37,107,-2.9877
37,106,-2.9687
37,105,-2.9496
37,104,-2.9306
37,103,-2.9115
37,102,-2.8924
37,101,-2.8734
37,100,-2.8543
37,99,-2.8353
37,98,-2.8162
37,97,-2.7971
37,96,-2.7781
37,95,-2.759
37,94,-2.74
37,93,-2.7209
37,92,-2.7019
37,91,-2.6828
37,90,-2.6637
37,89,-2.6447
37,88,-2.6256
37,87,-2.6066
37,86,-2.5875
37,85,-2.5684
37,84,-2.5494
37,83,-2.5303
37,82,-2.5113
37,81,-2.4922
37,80,-2.4731
37,79,-2.4541
37,78,-2.435
37,77,-2.4087
37,76,-2.3823
37,75,-2.3558
37,74,-2.3293
37,73,-2.3029
37,72,-2.2768
37,71,-2.2521
37,70,-2.2274
37,69,-2.2027
37,68,-2.1779
37,67,-2.1532
37,66,-2.1285
37,65,-2.1038
37,64,-2.079
37,63,-2.0543
37,62,-2.0296
37,61,-2.0049
37,60,-2.0001
37,59,-2.0001
37,58,-2.0001
37,57,-2.0001
37,56,-2.0001
37,55,-2.0001
37,54,-1.6507
37,53,0.61138
37,52,2.169
37,51,2.9999
37,50,2.9999
37,49,2.9999
37,48,2.9999
37,47,2.9999
37,46,2.9999
37,45,2.9999
37,44,2.9999
37,43,2.9999
37,42,2.9999
37,41,2.9999
37,40,2.9999
37,39,2.9999
37,38,2.9999
37,37,2.9999
37,36,2.9999
37,35,2.9999
37,34,2.9999
37,33,2.9999
37,32,2.9999
37,31,2.9999
37,30,2.9999
37,29,2.9999
37,28,2.9999
37,27,2.9999
37,26,2.9999
37,25,2.9999
37,24,2.9999
37,23,2.9999
37,22,2.9999
37,21,2.9999
37,20,2.9999
37,19,2.9999
37,18,2.9999
37,17,2.9999
37,16,2.9999
37,15,2.9999
37,14,2.9999
37,13,2.9999
37,12,2.9999
37,11,2.4505
37,10,0.87159
37,9,-0.74121
37,8,-2.0001
37,7,-2.0001
37,6,-2.0001
37,5,-2.0001
37,4,-2.0001
37,3,-2.0001
37,2,-2.0001
37,1,-2.0001
37,0,-2.0001
38,200,-37.333
38,199,-36.606
38,198,-35.88
38,197,-35.153
38,196,-35
38,195,-35
38,194,-34.728
38,193,-34.401
38,192,-34.073
38,191,-33.745
38,190,-33.418
38,189,-33.09
38,188,-32.762
38,187,-32.446
38,186,-32.19
38,185,-31.935
38,184,-31.679
38,183,-31.423
38,182,-31.166
38,181,-30.868
38,180,-30.57
38,179,-30.272
38,178,-30
38,177,-30
38,176,-29.844
38,175,-29.482
38,174,-29.027
38,173,-28.573
38,172,-28.118
38,171,-27.664
38,170,-27.21
38,169,-26.755
38,168,-26.301
38,167,-25.846
38,166,-25.392
38,165,-24.893
38,164,-24.11
38,163,-23.328
38,162,-22.546
38,161,-21.649
38,160,-20.615
38,159,-19.421
38,158,-17.989
38,157,-16.567
38,156,-15.161
38,155,-13.498
38,154,-11.784
38,153,-10.051
38,152,-9.1463
38,151,-8.2667
38,150,-7.3872
38,149,-6.5076
38,148,-5.6781
38,147,-5.2917
38,146,-5.1348
38,145,-5.0001
38,144,-4.9672
38,143,-4.8181
38,142,-4.6823
38,141,-4.5464
38,140,-4.4223
38,139,-4.3498
38,138,-4.2773
38,137,-4.1304
38,136,-4.0001
38,135,-3.9015
38,134,-3.759
38,133,-3.6164
38,132,-3.4739
38,131,-3.3314
38,130,-3.1889
38,129,-3.0001
38,128,-3.0001
38,127,-3.0001
38,126,-3.0001
38,125,-3.0001
38,124,-3.0001
38,123,-3.0001
38,122,-3.0001
38,121,-3.0001
38,120,-3.0001
38,119,-3.0001
38,118,-3.0001
38,117,-3.0001
38,116,-3.0001
38,115,-3.0001
38,114,-3.0001
38,113,-3.0001
38,112,-3.0001
38,111,-3.0001
38,110,-3.0001
38,109,-3.0001
38,108,-3.0001
38,107,-3.0001
38,106,-2.9823
38,105,-2.9632
38,104,-2.9442
38,103,-2.9251
38,102,-2.906
38,101,-2.887
38,100,-2.8679
38,99,-2.8489
38,98,-2.8298
38,97,-2.8107
38,96,-2.7917
38,95,-2.7726
38,94,-2.7536
38,93,-2.7345
38,92,-2.7155
38,91,-2.6964
38,90,-2.6773
38,89,-2.6583
38,88,-2.6392
38,87,-2.6202
38,86,-2.6011
38,85,-2.582
38,84,-2.563
38,83,-2.5439
38,82,-2.5249
38,81,-2.5058
38,80,-2.4867
38,79,-2.4677
38,78,-2.4438
38,77,-2.4173
38,76,-2.3909
38,75,-2.3644
38,74,-2.3379
38,73,-2.3118
38,72,-2.2871
38,71,-2.2624
38,70,-2.2376
38,69,-2.2129
38,68,-2.1882
38,67,-2.1635
38,66,-2.1387
38,65,-2.114
38,64,-2.0893
38,63,-2.0646
38,62,-2.0398
38,61,-2.0151
38,60,-2.0001
38,59,-2.0001
38,58,-2.0001
38,57,-2.0001
38,56,-2.0001
38,55,-2.0001
38,54,-2.0001
38,53,-0.16865
38,52,1.079
38,51,2.0327
38,50,2.9864
38,49,2.9999
38,48,2.9999
38,47,2.9999
38,46,2.9999
38,45,2.9999
38,44,2.9999
38,43,2.9999
38,42,2.9999
38,41,2.9999
38,40,2.9999
38,39,2.9999
38,38,2.9999
38,37,2.9999
38,36,2.9999
38,35,2.9999
38,34,2.9999
38,33,2.9999
38,32,2.9999
38,31,2.9999
38,30,2.9999
38,29,2.9999
38,28,2.9999
38,27,2.9999
38,26,2.9999
38,25,2.9999
38,24,2.9999
38,23,2.9999
38,22,2.9999
38,21,2.9999
38,20,2.9999
38,19,2.9999
38,18,2.9999
38,17,2.9999
38,16,2.9999
38,15,2.9999
38,14,2.9999
38,13,2.9999
38,12,2.7137
38,11,1.1347
38,10,-0.30694
38,9,-1.7463
38,8,-2.0001
38,7,-2.0001
38,6,-2.0001
38,5,-2.0001
38,4,-2.0001
38,3,-2.0001
38,2,-2.0001
38,1,-2.0001
38,0,-2.0001
39,200,-37.272
39,199,-36.584
39,198,-35.984
39,197,-35.384
39,196,-35
39,195,-35
39,194,-34.766
39,193,-34.438
39,192,-34.11
39,191,-33.783
39,190,-33.455
39,189,-33.127
39,188,-32.83
39,187,-32.574
39,186,-32.318
39,185,-32.063
39,184,-31.797
39,183,-31.499
39,182,-31.201
39,181,-30.903
39,180,-30.605
39,179,-30.307
39,178,-30.009
39,177,-30
39,176,-29.95
39,175,-29.51
39,174,-29.07
39,173,-28.627
39,172,-28.172
39,171,-27.718
39,170,-27.263
39,169,-26.809
39,168,-26.355
39,167,-25.9
39,166,-25.446
39,165,-24.985
39,164,-24.203
39,163,-23.421
39,162,-22.484
39,161,-21.45
39,160,-20.417
39,159,-19.146
39,158,-17.714
39,157,-16.282
39,156,-14.838
39,155,-13.118
39,154,-11.384
39,153,-9.8229
39,152,-8.9433
39,151,-8.0638
39,150,-7.1842
39,149,-6.3046
39,148,-5.4819
39,147,-5.0001
39,146,-5.0001
39,145,-4.9976
39,144,-4.8728
39,143,-4.7373
39,142,-4.5495
39,141,-4.3975
39,140,-4.2616
39,139,-4.1771
39,138,-4.1046
39,137,-4.0321
39,136,-3.9316
39,135,-3.796
39,134,-3.6603
39,133,-3.5247
39,132,-3.3891
39,131,-3.2534
39,130,-3.1178
39,129,-3.0161
39,128,-3.0001
39,127,-3.0001
39,126,-3.0001
39,125,-3.0001
39,124,-3.0001
39,123,-3.0001
39,122,-3.0001
39,121,-3.0001
39,120,-3.0001
39,119,-3.0001
39,118,-3.0001
39,117,-3.0001
39,116,-3.0001
39,115,-3.0001
39,114,-3.0001
39,113,-3.0001
39,112,-3.0001
39,111,-3.0001
39,110,-3.0001
39,109,-3.0001
39,108,-3.0001
39,107,-3.0001
39,106,-2.9959
39,105,-2.9768
39,104,-2.9578
39,103,-2.9387
39,102,-2.9196
39,101,-2.9006
39,100,-2.8815
39,99,-2.8625
39,98,-2.8434
39,97,-2.8243
39,96,-2.8053
39,95,-2.7862
39,94,-2.7672
39,93,-2.7481
39,92,-2.729
39,91,-2.71
39,90,-2.6909
39,89,-2.6719
39,88,-2.6528
39,87,-2.6338
39,86,-2.6147
39,85,-2.5956
39,84,-2.5766
39,83,-2.5575
39,82,-2.5385
39,81,-2.5194
39,80,-2.5003
39,79,-2.4789
39,78,-2.4524
39,77,-2.4259
39,76,-2.3995
39,75,-2.373
39,74,-2.3468
39,73,-2.322
39,72,-2.2973
39,71,-2.2726
39,70,-2.2479
39,69,-2.2232
39,68,-2.1984
39,67,-2.1737
39,66,-2.149
39,65,-2.1243
39,64,-2.0995
39,63,-2.0748
39,62,-2.0501
39,61,-2.0254
39,60,-2.0006
39,59,-2.0001
39,58,-2.0001
39,57,-2.0001
39,56,-2.0001
39,55,-2.0001
39,54,-2.0001
39,53,-0.96456
39,52,-0.010879
39,51,1.5014
39,50,2.9999
39,49,2.9999
39,48,2.9999
39,47,2.9999
39,46,2.9999
39,45,2.9999
39,44,2.9999
39,43,2.9999
39,42,2.9999
39,41,2.9999
39,40,2.9999
39,39,2.9999
39,38,2.9999
39,37,2.9999
39,36,2.9999
39,35,2.9999
39,34,2.9999
39,33,2.9999
39,32,2.9999
39,31,2.9999
39,30,2.9999
39,29,2.9999
39,28,2.9999
39,27,2.9999
39,26,2.9999
39,25,2.9999
39,24,2.9999
39,23,2.9999
39,22,2.9999
39,21,2.9999
39,20,2.9999
39,19,2.9999
39,18,2.9999
39,17,2.9999
39,16,2.9999
39,15,2.9999
39,14,2.9999
39,13,2.6793
39,12,1.8143
39,11,0.37488
39,10,-1.0645
39,9,-2.0001
39,8,-2.0001
39,7,-2.0001
39,6,-2.0001
39,5,-2.0001
39,4,-2.0001
39,3,-2.0001
39,2,-2.0001
39,1,-2.0001
39,0,-2.0001
40,200,-37.469
40,199,-36.868
40,198,-36.268
40,197,-35.668
40,196,-35.067
40,195,-35
40,194,-34.803
40,193,-34.475
40,192,-34.147
40,191,-33.82
40,190,-33.492
40,189,-33.214
40,188,-32.958
40,187,-32.702
40,186,-32.429
40,185,-32.131
40,184,-31.833
40,183,-31.535
40,182,-31.237
40,181,-30.939
40,180,-30.641
40,179,-30.343
40,178,-30.045
40,177,-30
40,176,-29.937
40,175,-29.497
40,174,-29.057
40,173,-28.618
40,172,-28.178
40,171,-27.739
40,170,-27.299
40,169,-26.859
40,168,-26.408
40,167,-25.954
40,166,-25.5
40,165,-25.045
40,164,-24.296
40,163,-23.318
40,162,-22.285
40,161,-21.251
40,160,-20.218
40,159,-18.87
40,158,-17.439
40,157,-15.978
40,156,-14.423
40,155,-12.718
40,154,-10.984
40,153,-9.6199
40,152,-8.7403
40,151,-7.8608
40,150,-7.0458
40,149,-6.2862
40,148,-5.5266
40,147,-5.0001
40,146,-5.0001
40,145,-4.9033
40,144,-4.7785
40,143,-4.6538
40,142,-4.5029
40,141,-4.3151
40,140,-4.1274
40,139,-4.0043
40,138,-4.0001
40,137,-4.0001
40,136,-3.9394
40,135,-3.8038
40,134,-3.6682
40,133,-3.5326
40,132,-3.3969
40,131,-3.2613
40,130,-3.1535
40,129,-3.0827
40,128,-3.0056
40,127,-3.0001
40,126,-3.0001
40,125,-3.0001
40,124,-3.0001
40,123,-3.0001
40,122,-3.0001
40,121,-3.0001
40,120,-3.0001
40,119,-3.0001
40,118,-3.0001
40,117,-3.0001
40,116,-3.0001
40,115,-3.0001
40,114,-3.0001
40,113,-3.0001
40,112,-3.0001
40,111,-3.0001
40,110,-3.0001
40,109,-3.0001
40,108,-3.0001
40,107,-3.0001
40,106,-3.0001
40,105,-2.9904
40,104,-2.9714
40,103,-2.9523
40,102,-2.9332
40,101,-2.9142
40,100,-2.8951
40,99,-2.8761
40,98,-2.857
40,97,-2.8379
40,96,-2.8189
40,95,-2.7998
40,94,-2.7808
40,93,-2.7617
40,92,-2.7426
40,91,-2.7236
40,90,-2.7045
40,89,-2.6855
40,88,-2.6664
40,87,-2.6473
40,86,-2.6283
40,85,-2.6092
40,84,-2.5902
40,83,-2.5711
40,82,-2.5521
40,81,-2.533
40,80,-2.5139
40,79,-2.4875
40,78,-2.461
40,77,-2.4345
40,76,-2.4081
40,75,-2.3817
40,74,-2.357
40,73,-2.3323
40,72,-2.3076
40,71,-2.2828
40,70,-2.2581
40,69,-2.2334
40,68,-2.2087
40,67,-2.1839
40,66,-2.1592
40,65,-2.1345
40,64,-2.1098
40,63,-2.0851
40,62,-2.0603
40,61,-2.0356
40,60,-2.0109
40,59,-2.0001
40,58,-2.0001
40,57,-2.0001
40,56,-2.0001
40,55,-2.0001
40,54,-2.0001
40,53,-1.5081
40,52,0.22436
40,51,1.9925
40,50,2.9999
40,49,2.9999
40,48,2.9999
40,47,2.9999
40,46,2.9999
40,45,2.9999
40,44,2.9999
40,43,2.9999
40,42,2.9999
40,41,2.9999
40,40,2.9999
40,39,2.9999
40,38,2.9999
40,37,2.9999
40,36,2.9999
40,35,2.9999
40,34,2.9999
40,33,2.9999
40,32,2.9999
40,31,2.9999
40,30,2.9999
40,29,2.9999
40,28,2.9999
40,27,2.9999
40,26,2.9999
40,25,2.9999
40,24,2.9999
40,23,2.9999
40,22,2.9999
40,21,2.9999
40,20,2.9999
40,19,2.9999
40,18,2.9999
40,17,2.9999
40,16,2.9999
40,15,2.9999
40,14,2.3139
40,13,1.4888
40,12,0.6555
40,11,-0.3827
40,10,-1.8221
40,9,-2.0001
40,8,-2.0001
40,7,-2.0001
40,6,-2.0001
40,5,-2.0001
